Wall time,Step,Value
1522804679.9928782,275701,0.6991018056869507
1522804696.49154,275801,0.7427737712860107
1522804851.176812,276601,0.771821916103363
1522805310.589121,278901,0.2838366627693176
1522805360.9602041,279001,0.4638964533805847
1522805378.312129,279101,0.728121280670166
1522805492.126189,279801,1.0981755256652832
1522805731.254845,280901,0.5743066668510437
1522805809.570903,281101,0.8692610263824463
1522805875.9748118,281501,0.8062861561775208
1522806056.816891,282301,1.1595135927200317
1522806073.1811461,282401,0.7220894694328308
1522806122.396356,282701,0.9882654547691345
1522806155.7296069,282901,0.4118448495864868
1522806195.240819,283001,0.3946264088153839
1522806229.0890722,283201,0.4907119870185852
1522806624.466458,285101,0.6040555834770203
1522806706.301905,285601,0.7554227709770203
1522806755.438776,285901,0.32118114829063416
1522806850.788237,286201,0.5103808045387268
1522807031.613038,287101,0.3391024172306061
1522807048.4794781,287201,0.31786346435546875
1522807147.439528,287801,1.197689175605774
1522807225.1138382,288001,0.6958722472190857
1522807242.2232478,288101,0.3603013753890991
1522807341.2227478,288701,0.8420135378837585
1522807429.667339,289001,0.2791852056980133
1522807447.1193988,289101,1.3065022230148315
1522807529.5847292,289601,0.466805100440979
1522807562.985136,289801,0.9536828994750977
1522807623.357287,290001,0.7356073260307312
1522807673.969476,290301,0.9720224738121033
1522807690.587357,290401,0.550582766532898
1522807878.858177,291201,0.5230197906494141
1522807961.462382,291701,0.7989987730979919
1522807993.9977422,291901,0.7022064328193665
1522808059.73522,292001,0.6831806302070618
1522808077.231992,292101,1.0307515859603882
1522808286.8597271,293201,0.6660472750663757
1522808497.7864478,294201,0.454437255859375
1522808667.4593248,295001,0.7591651678085327
1522809003.474692,296701,0.5062650442123413
1522809134.232197,297201,0.4084453284740448
1522809166.868095,297401,0.48871558904647827
1522809183.107788,297501,1.0772533416748047
1522809232.108841,297801,0.630885124206543
1522809440.9346461,298801,0.47988536953926086
1522809589.0563772,299401,0.24669109284877777
1522809654.506788,299801,1.0400549173355103
1522833812.182637,300301,0.512913703918457
1522833847.6909509,300501,0.5465068221092224
1522833887.645874,300701,0.4789462387561798
1522833923.685476,300901,0.41495418548583984
1522833997.477702,301101,0.3380153179168701
1522834056.491202,301501,0.6077304482460022
1522834073.1334379,301601,0.6360055208206177
1522834116.5783548,301901,0.5188905000686646
1522834178.655357,302001,0.6352745890617371
1522834194.069474,302101,0.5598167777061462
1522834251.1141272,302501,0.733271062374115
1522834285.169269,302701,0.4829927086830139
1522834384.210109,303001,1.154371738433838
1522834400.107141,303101,0.5641170740127563
1522834434.040582,303301,0.9971222877502441
1522834526.9975538,303801,0.5733813047409058
1522834608.349979,304001,0.5325596332550049
1522834626.221785,304101,0.3889518976211548
1522834645.60542,304201,0.5947768688201904
1522834751.68023,304801,0.907595694065094
1522834838.805464,305001,0.37194445729255676
1522834916.1300511,305301,0.4124869406223297
1522835173.022922,306201,0.39214926958084106
1522835229.201098,306501,0.7453574538230896
1522835271.01789,306701,0.7837838530540466
1522835317.4575958,306901,0.399442195892334
1522835386.9034839,307101,1.0509464740753174
1522835429.047172,307301,0.445372074842453
1522835654.639783,308201,0.4215294122695923
1522835722.8740978,308601,0.47645696997642517
1522835761.779671,308801,0.7257813811302185
1522835851.236417,309101,0.5711781978607178
1522836014.443543,309901,0.5949681997299194
1522836147.577991,310301,0.4825320243835449
1522836227.73742,310701,0.36453086137771606
1522836387.411493,311301,0.6588487029075623
1522836578.567806,312001,0.6472476720809937
1522836615.409638,312201,0.5202005505561829
1522836707.841863,312701,0.9012254476547241
1522836898.008548,313401,0.9840459227561951
1522836952.234345,313701,0.398649126291275
1522836971.743604,313801,0.8347344994544983
1522837138.179778,314301,0.7550977468490601
1522837157.59049,314401,0.7817794680595398
1522837178.015363,314501,0.4906359016895294
1522837217.5180879,314701,0.536128044128418
1522837313.6313229,315001,0.8033882975578308
1522837399.287335,315501,0.6822526454925537
1522837449.0823638,315801,0.5061781406402588
1522837465.6897259,315901,0.8723248839378357
1522837549.480886,316101,0.6187160611152649
1522837653.47207,316701,0.7276204228401184
1522837893.391846,317701,0.2567407786846161
1522838063.7603478,318401,0.639408528804779
1522838115.81954,318701,0.9559327960014343
1522838136.3630311,318801,0.7719196677207947
1522838302.92787,319501,0.7933893799781799
1522838324.010688,319601,1.2514091730117798
1522838344.649127,319701,0.650154173374176
1522838366.25045,319801,1.193988561630249
1522838517.921857,320301,0.930237352848053
1522838572.5945652,320601,0.6429656744003296
1522839294.079505,323001,0.5511478781700134
1522839358.0808399,323301,0.3869292736053467
1522839394.6679401,323501,1.0521725416183472
1522839567.04848,324001,0.427184522151947
1522839636.387647,324301,0.9719045162200928
1522839662.5709682,324401,0.471293181180954
1522839716.302155,324601,0.9816322326660156
1522839740.840232,324701,1.0740898847579956
1522839950.708519,325401,0.9879688024520874
1522840007.379345,325601,0.4588494896888733
1522840067.0039601,325801,0.7951063513755798
1522840354.3765278,326701,0.9612956643104553
1522840579.013193,327201,0.6518179774284363
1522840606.897216,327301,0.44745519757270813
1522840738.74484,327901,0.814992368221283
1522840841.352158,328101,0.5107713341712952
1522840881.594399,328301,0.697408139705658
1522840920.8537998,328501,0.640876829624176
1522840998.726381,328901,0.5461153388023376
1522841117.906476,329201,0.8984545469284058
1522841190.730666,329601,0.902378261089325
1522841385.6347919,330501,0.6562566161155701
1522841403.614896,330601,0.7190372943878174
1522841425.050615,330701,0.6491352319717407
1522841608.206305,331301,1.1723793745040894
1522841800.409615,332101,0.504664421081543
1522841877.247814,332501,0.33634546399116516
1522841913.183172,332701,0.44024455547332764
1522841929.735622,332801,0.6329774856567383
1522841944.8883991,332901,0.3417521119117737
1522842043.909535,333301,0.5802066326141357
1522842150.880429,333801,0.4031274616718292
1522842318.204555,334501,0.903409481048584
1522842536.96711,335301,0.6052786111831665
1522842618.237843,335701,0.88006591796875
1522842777.3437178,336101,0.38204094767570496
1522842818.409208,336301,0.3721153438091278
1522842938.8940318,336901,0.418147474527359
1522843022.41627,337201,0.5886862874031067
1522843060.4311192,337401,1.0985010862350464
1522843097.604307,337601,0.8137453198432922
1522843140.550837,337801,0.94563889503479
1522843257.624789,338101,0.693422257900238
1522843315.652404,338301,0.24419854581356049
1522843390.6753511,338601,0.8714420795440674
1522843547.123826,339001,0.7290279865264893
1522843591.917162,339201,0.3430180251598358
1522843708.874729,339801,0.3862595856189728
1522843890.363035,340301,0.5469019412994385
1522843916.027681,340401,0.4180105924606323
1522843998.5714,340801,0.4622105062007904
1522844200.351517,341501,1.3645685911178589
1522844470.602734,342601,0.7710331678390503
1522844541.4224489,342901,0.5561364889144897
1522844645.136217,343001,0.6679240465164185
1522844702.459838,343301,0.5497272610664368
1522844792.6677608,343801,0.3195936381816864
1522845016.861547,344401,0.5798808932304382
1522845039.188624,344501,1.1040785312652588
1522845134.750401,344901,0.5990612506866455
1522845228.9849422,345101,1.030329942703247
1522845356.400555,345701,0.5559788942337036
1522845381.324984,345801,0.45790842175483704
1522845509.227371,346001,0.4253980815410614
1522845597.271281,346401,0.8690267205238342
1522845821.649837,347101,0.6326525807380676
1522845925.350837,347701,0.6332091093063354
1522846038.34682,348001,0.5458952188491821
1522846149.6957061,348601,0.9503405690193176
1522846349.072319,349401,0.6508035063743591
1522846401.774135,349701,0.6685286164283752
1522846444.800125,349901,0.9063438773155212
1522846516.772918,350001,0.5958130359649658
1522846631.770613,350501,0.5696166157722473
1522846650.492386,350601,0.354610800743103
1522846712.94083,350901,0.9138547778129578
1522846802.948488,351101,0.800007700920105
1522846824.40382,351201,0.41595569252967834
1522846863.846875,351401,0.7914775609970093
1522846956.804439,351901,0.38799041509628296
1522847210.627108,352901,0.41836559772491455
1522847388.040472,353501,0.32899007201194763
1522847428.740247,353701,0.4840054512023926
1522847449.6034582,353801,0.8997480869293213
1522847601.1396239,354201,0.9022956490516663
1522847623.7709079,354301,0.4469335079193115
1522847697.184763,354701,1.3065413236618042
1522847732.4921541,354901,0.2102210968732834
1522847891.913076,355501,0.670093834400177
1522847911.810645,355601,1.0997666120529175
1522847975.660535,355901,1.0880762338638306
1522848090.5764742,356301,0.7630114555358887
1522848410.990247,357501,1.4277273416519165
1522848617.97024,358001,0.5364518761634827
1522848643.314945,358101,0.5735875368118286
1522848683.343637,358301,0.6299952268600464
1522848945.0441248,359201,0.5885021090507507
1522848964.81195,359301,0.5798748135566711
1522849092.330176,359901,0.4140588343143463
1522849148.85582,360001,0.813218891620636
1522849188.632797,360201,0.35075461864471436
1522849508.290947,361401,0.9907597899436951
1522849592.644934,361801,0.30550453066825867
1522849672.2999098,362001,0.8828475475311279
1522849712.718166,362201,0.8144673109054565
1522849779.0732281,362501,0.5670586824417114
1522849840.697729,362801,0.7303931713104248
1522850058.76446,363701,0.4285888969898224
1522850246.1607769,364301,0.4128539264202118
1522850286.784538,364501,0.4689454138278961
1522850506.442772,365601,1.1368569135665894
1522850522.9716039,365701,1.1669912338256836
1522850704.8398132,366301,0.25665155053138733
1522850914.602096,367001,0.6751291751861572
1522851525.8381288,369401,0.745815634727478
1522851545.806807,369501,0.5069963335990906
1522851587.434288,369701,0.5097642540931702
1522851675.6981912,370001,0.22243286669254303
1522851712.828346,370201,0.4491989016532898
1522852243.619381,372301,1.0228465795516968
1522852293.827899,372601,0.5529977679252625
1522852417.306416,373001,0.6354661583900452
1522852445.1750028,373101,0.4853248596191406
1522852470.787344,373201,0.8292876482009888
1522852511.6535108,373401,0.5011864900588989
1522852582.593014,373801,0.6339669227600098
1522852685.7318778,374101,0.42115455865859985
1522852726.945909,374301,0.5726658701896667
1522852765.4053388,374501,0.862611711025238
1522852952.5426,375201,0.6730628609657288
1522853009.189767,375501,0.4151374101638794
1522853027.707488,375601,0.49305224418640137
1522853082.4970272,375901,0.5594559907913208
1522853206.509405,376401,0.755630612373352
1522853394.524589,377201,0.6155126690864563
1522853469.9366112,377601,0.7212621569633484
1522853508.7419589,377801,0.3922313153743744
1522853608.04848,378001,0.4445946216583252
1522853630.881807,378101,0.521980881690979
1522853743.9039302,378701,0.5204103589057922
1522853865.497055,379101,0.7980377078056335
1522853911.635833,379301,0.4055466055870056
1522853958.40686,379501,0.7592052221298218
1522854009.89469,379801,1.1329677104949951
1522854241.356842,380701,0.3911777138710022
1522854280.255297,380901,0.6552740931510925
1522854353.741639,381001,0.5462896823883057
1522854436.5745971,381401,0.5757555365562439
1522854533.7481978,381901,0.6772239208221436
1522854629.022742,382101,0.6809245944023132
1522854846.795517,383101,0.6314591765403748
1522854880.7009668,383301,0.9756647348403931
1522854914.240382,383501,0.8462591767311096
1522855172.9727738,384801,0.3642587661743164
1522855292.3233469,385201,0.2926359176635742
1522855334.248353,385401,0.5133415460586548
1522855599.625312,386401,0.5355322957038879
1522855688.929446,386901,0.9891088008880615
1522855847.349992,387601,0.5062381625175476
1522855899.9033449,387901,0.6190741062164307
1522858644.142773,388002,0.6915473341941833
1522858660.536381,388102,0.7600412964820862
1522858780.254098,388802,0.8672001957893372
1522858947.354223,389502,0.4972772002220154
1522858969.016716,389602,0.593585729598999
1522858988.370077,389702,0.7974680662155151
1522859026.0141718,389902,0.4735909700393677
1522859122.156637,390102,0.621494710445404
1522859153.988339,390302,0.7798323035240173
1522859257.223883,390902,0.7391233444213867
1522859396.8413599,391302,0.9924295544624329
1522859414.087994,391402,0.6493501663208008
1522859558.951649,392002,0.407478392124176
1522859577.231446,392102,0.38693904876708984
1522859593.385097,392202,0.571365237236023
1522859674.390799,392702,0.35691070556640625
1522859691.269365,392802,0.8037030696868896
1522859803.569338,393202,0.2548196315765381
1522860032.711901,394302,0.6252402067184448
1522860118.129931,394902,0.4027603566646576
1522860204.200044,395302,0.49461179971694946
1522860242.3146791,395502,0.7886974215507507
1522860299.207337,395802,0.7007796168327332
1522860371.659791,396002,0.5040514469146729
1522860459.711057,396602,0.4639398455619812
1522860503.553362,396902,0.6526466012001038
1522860586.232329,397302,0.9137105345726013
1522860645.235967,397702,0.5481263995170593
1522860674.725494,397902,0.6068790555000305
1522860770.2671502,398202,0.8240052461624146
1522860798.919103,398402,0.12176565825939178
1522860856.968301,398802,0.45697030425071716
1522860923.6096718,399002,0.42466604709625244
1522860968.723437,399302,0.5769659876823425
1522861041.652339,399802,0.43017253279685974
1522861055.978786,399902,0.6709205508232117
